failure_datetime,date,time,hour,location,temperature_celsius,is_peak_hour,is_weekend,repair_time_minutes,passengers_affected,trains_affected,is_rainy,month,failure_type_Interlocking,failure_type_Other,failure_type_Power Supply,failure_type_Software/Electronics,failure_type_Track Circuit,weather_Cloudy,weather_Foggy,weather_Rainy,weather_Snowy,weather_Stormy,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,season_Spring,season_Summer,season_Winter
2024-06-30,2024-06-30,00:00:00,0,Stratford,19,0,1,114,4841,10,1,6,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2024-07-01,2024-07-01,00:00:00,0,Baker Street,12,0,0,21,281,4,0,7,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-02,2024-07-02,00:00:00,0,King's Cross St Pancras,14,0,0,61,934,6,0,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-03,2024-07-03,00:00:00,0,Paddington,18,0,0,78,2668,6,1,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2024-07-05,2024-07-05,00:00:00,0,Covent Garden,14,0,0,74,2271,7,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-06,2024-07-06,00:00:00,0,Holborn,10,0,1,34,1574,3,0,7,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-07-07,2024-07-07,00:00:00,0,Whitechapel,18,0,1,52,2579,4,0,7,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-07-08,2024-07-08,00:00:00,0,St Pancras,16,0,0,74,1959,7,0,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-09,2024-07-09,00:00:00,0,Whitechapel,16,0,0,62,1691,7,0,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-10,2024-07-10,00:00:00,0,Whitechapel,20,0,0,31,794,3,0,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-07-11,2024-07-11,00:00:00,0,Victoria,12,0,0,20,791,3,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-07-12,2024-07-12,00:00:00,0,Southwark,22,0,0,23,790,4,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-13,2024-07-13,00:00:00,0,Bank,16,0,1,42,1493,3,0,7,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2024-07-14,2024-07-14,00:00:00,0,St Pancras,22,0,1,63,1594,5,0,7,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-07-15,2024-07-15,00:00:00,0,Waterloo,22,0,0,26,1205,4,0,7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-16,2024-07-16,00:00:00,0,Clapham Junction,17,0,0,21,914,3,0,7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-17,2024-07-17,00:00:00,0,Euston,21,0,0,67,2093,6,0,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-07-18,2024-07-18,00:00:00,0,Bank,18,0,0,21,284,4,0,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-07-20,2024-07-20,00:00:00,0,Stratford,20,0,1,43,1188,4,0,7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-07-21,2024-07-21,00:00:00,0,Southwark,14,0,1,50,2213,5,0,7,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-07-22,2024-07-22,00:00:00,0,Euston,18,0,0,20,963,2,0,7,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-23,2024-07-23,00:00:00,0,Old Street,16,0,0,73,3023,5,0,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-24,2024-07-24,00:00:00,0,Euston,17,0,0,20,467,4,0,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-07-25,2024-07-25,00:00:00,0,Whitechapel,17,0,0,34,365,5,0,7,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-07-26,2024-07-26,00:00:00,0,Angel,16,0,0,29,1231,4,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-27,2024-07-27,00:00:00,0,King's Cross,21,0,1,66,928,5,0,7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-07-28,2024-07-28,00:00:00,0,Elephant & Castle,21,0,1,76,2561,6,0,7,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-07-29,2024-07-29,00:00:00,0,King's Cross,16,0,0,48,1569,5,0,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-30,2024-07-30,00:00:00,0,Bank,23,0,0,89,3540,6,0,7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-31,2024-07-31,00:00:00,0,Angel,20,0,0,48,2032,5,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-08-01,2024-08-01,00:00:00,0,King's Cross,16,0,0,97,4141,7,0,8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-08-02,2024-08-02,00:00:00,0,Piccadilly Circus,14,0,0,23,295,4,0,8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-04,2024-08-04,00:00:00,0,Covent Garden,21,0,1,93,4070,7,0,8,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-08-05,2024-08-05,00:00:00,0,Southwark,21,0,0,26,663,3,1,8,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-08-06,2024-08-06,00:00:00,0,Borough,14,0,0,20,190,4,0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-08-07,2024-08-07,00:00:00,0,Farringdon,16,0,0,20,777,4,0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-08-08,2024-08-08,00:00:00,0,Bank,13,0,0,20,914,2,0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-08-09,2024-08-09,00:00:00,0,Moorgate,19,0,0,42,495,4,1,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-08-10,2024-08-10,00:00:00,0,Baker Street,14,0,1,163,5718,11,1,8,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2024-08-12,2024-08-12,00:00:00,0,Victoria,14,0,0,28,384,3,0,8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-08-13,2024-08-13,00:00:00,0,Clapham Junction,16,0,0,36,385,5,0,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-08-14,2024-08-14,00:00:00,0,Borough,21,0,0,32,1456,5,1,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2024-08-15,2024-08-15,00:00:00,0,Baker Street,18,0,0,70,3327,7,1,8,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-08-16,2024-08-16,00:00:00,0,Clapham Junction,16,0,0,53,1991,4,0,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-17,2024-08-17,00:00:00,0,Angel,18,0,1,57,1453,5,0,8,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-08-18,2024-08-18,00:00:00,0,Piccadilly Circus,15,0,1,79,3636,8,1,8,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2024-08-19,2024-08-19,00:00:00,0,St Pancras,16,0,0,53,2542,4,0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-08-20,2024-08-20,00:00:00,0,Clapham Junction,16,0,0,69,1942,7,0,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-08-22,2024-08-22,00:00:00,0,Euston,16,0,0,70,2793,6,0,8,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-08-23,2024-08-23,00:00:00,0,Elephant & Castle,19,0,0,41,1081,5,1,8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-08-25,2024-08-25,00:00:00,0,Southwark,18,0,1,34,683,3,1,8,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2024-08-26,2024-08-26,00:00:00,0,Vauxhall,16,0,0,57,2420,6,0,8,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-08-27,2024-08-27,00:00:00,0,Victoria,16,0,0,26,581,2,1,8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-08-28,2024-08-28,00:00:00,0,Paddington,12,0,0,72,2666,6,0,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2024-08-29,2024-08-29,00:00:00,0,Southwark,19,0,0,49,711,4,0,8,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-08-30,2024-08-30,00:00:00,0,Waterloo,17,0,0,100,3066,8,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-31,2024-08-31,00:00:00,0,Vauxhall,18,0,1,34,891,3,0,8,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2024-09-01,2024-09-01,00:00:00,0,Borough,9,0,1,53,937,5,0,9,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-09-02,2024-09-02,00:00:00,0,Southwark,9,0,0,59,836,5,0,9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-03,2024-09-03,00:00:00,0,Holborn,12,0,0,57,992,6,1,9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-09-04,2024-09-04,00:00:00,0,Holborn,3,0,0,52,2158,4,0,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-09-05,2024-09-05,00:00:00,0,Baker Street,12,0,0,22,326,4,0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-06,2024-09-06,00:00:00,0,London Bridge,11,0,0,74,1034,7,0,9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-07,2024-09-07,00:00:00,0,Whitechapel,10,0,1,74,1773,5,1,9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-09-08,2024-09-08,00:00:00,0,St Pancras,18,0,1,47,1570,4,0,9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-09-09,2024-09-09,00:00:00,0,Borough,14,0,0,27,1347,3,0,9,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-10,2024-09-10,00:00:00,0,Clapham Junction,6,0,0,48,1885,5,0,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-09-12,2024-09-12,00:00:00,0,St Pancras,14,0,0,85,2779,8,0,9,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-13,2024-09-13,00:00:00,0,King's Cross St Pancras,14,0,0,52,1208,5,1,9,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-09-14,2024-09-14,00:00:00,0,King's Cross St Pancras,12,0,1,20,735,2,0,9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-15,2024-09-15,00:00:00,0,Euston,8,0,1,59,2817,5,1,9,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2024-09-16,2024-09-16,00:00:00,0,London Bridge,10,0,0,97,4300,9,0,9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-17,2024-09-17,00:00:00,0,Whitechapel,12,0,0,94,2221,7,1,9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-09-18,2024-09-18,00:00:00,0,Paddington,12,0,0,29,1265,3,0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-09-19,2024-09-19,00:00:00,0,Paddington,15,0,0,36,415,4,1,9,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2024-09-20,2024-09-20,00:00:00,0,Angel,14,0,0,39,1539,5,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-21,2024-09-21,00:00:00,0,London Bridge,12,0,1,20,493,3,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-23,2024-09-23,00:00:00,0,King's Cross St Pancras,7,0,0,20,319,4,0,9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-24,2024-09-24,00:00:00,0,Bank,10,0,0,32,1101,5,0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-09-25,2024-09-25,00:00:00,0,St Pancras,13,0,0,113,3391,8,1,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-09-26,2024-09-26,00:00:00,0,Old Street,6,0,0,33,1359,3,0,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-27,2024-09-27,00:00:00,0,St Pancras,11,0,0,21,197,4,0,9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-28,2024-09-28,00:00:00,0,Liverpool Street,12,0,1,36,1593,5,0,9,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-29,2024-09-29,00:00:00,0,Borough,3,0,1,87,1197,8,0,9,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-09-30,2024-09-30,00:00:00,0,King's Cross St Pancras,6,0,0,45,1770,5,1,9,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2024-10-01,2024-10-01,00:00:00,0,Liverpool Street,13,0,0,25,717,4,0,10,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-10-02,2024-10-02,00:00:00,0,Victoria,8,0,0,24,210,2,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-10-03,2024-10-03,00:00:00,0,Farringdon,7,0,0,35,399,5,0,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-04,2024-10-04,00:00:00,0,Stratford,17,0,0,36,783,5,0,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-05,2024-10-05,00:00:00,0,Farringdon,6,0,1,96,3804,7,1,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2024-10-06,2024-10-06,00:00:00,0,Clapham Junction,12,0,1,76,3266,7,0,10,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-10-07,2024-10-07,00:00:00,0,Moorgate,17,0,0,50,1419,5,0,10,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2024-10-08,2024-10-08,00:00:00,0,Victoria,7,0,0,45,1697,6,0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-10-09,2024-10-09,00:00:00,0,Stratford,11,0,0,49,1800,6,0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-10-10,2024-10-10,00:00:00,0,Holborn,22,0,0,77,1377,7,1,10,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2024-10-11,2024-10-11,00:00:00,0,Liverpool Street,11,0,0,56,587,6,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-12,2024-10-12,00:00:00,0,Borough,10,0,1,21,1046,2,0,10,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-13,2024-10-13,00:00:00,0,Borough,11,0,1,63,630,5,1,10,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2024-10-14,2024-10-14,00:00:00,0,Moorgate,6,0,0,50,720,5,0,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-10-15,2024-10-15,00:00:00,0,Borough,11,0,0,28,838,4,0,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-10-16,2024-10-16,00:00:00,0,King's Cross,8,0,0,110,2189,10,1,10,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2024-10-17,2024-10-17,00:00:00,0,Borough,14,0,0,71,3133,7,0,10,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-18,2024-10-18,00:00:00,0,Piccadilly Circus,11,0,0,40,705,5,0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-19,2024-10-19,00:00:00,0,Waterloo,5,0,1,43,1072,4,0,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-20,2024-10-20,00:00:00,0,Baker Street,11,0,1,98,965,7,0,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-10-21,2024-10-21,00:00:00,0,Angel,13,0,0,26,292,2,1,10,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2024-10-22,2024-10-22,00:00:00,0,Holborn,13,0,0,97,2960,7,1,10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-10-23,2024-10-23,00:00:00,0,King's Cross,3,0,0,45,680,5,0,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-10-24,2024-10-24,00:00:00,0,London Bridge,9,0,0,33,353,5,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-25,2024-10-25,00:00:00,0,Liverpool Street,6,0,0,101,3129,9,1,10,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-10-26,2024-10-26,00:00:00,0,King's Cross,8,0,1,44,760,3,0,10,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-27,2024-10-27,00:00:00,0,Bank,8,0,1,62,2104,5,0,10,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-10-28,2024-10-28,00:00:00,0,Piccadilly Circus,15,0,0,48,1800,5,0,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-10-29,2024-10-29,00:00:00,0,Clapham Junction,13,0,0,26,1065,2,1,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-10-30,2024-10-30,00:00:00,0,Old Street,7,0,0,123,5844,11,1,10,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-10-31,2024-10-31,00:00:00,0,Angel,18,0,0,53,1797,6,0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-01,2024-11-01,00:00:00,0,Elephant & Castle,6,0,0,96,2651,8,0,11,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-02,2024-11-02,00:00:00,0,Vauxhall,16,0,1,20,531,3,0,11,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-03,2024-11-03,00:00:00,0,Vauxhall,10,0,1,51,2468,5,0,11,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-04,2024-11-04,00:00:00,0,Liverpool Street,6,0,0,39,570,5,1,11,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2024-11-05,2024-11-05,00:00:00,0,St Pancras,4,0,0,48,1337,6,1,11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-11-06,2024-11-06,00:00:00,0,Paddington,12,0,0,48,904,6,1,11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-11-07,2024-11-07,00:00:00,0,London Bridge,15,0,0,72,1254,5,1,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-11-08,2024-11-08,00:00:00,0,Clapham Junction,9,0,0,62,1428,7,1,11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-11-09,2024-11-09,00:00:00,0,Vauxhall,8,0,1,58,1554,6,0,11,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-10,2024-11-10,00:00:00,0,Paddington,12,0,1,65,1737,7,1,11,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2024-11-11,2024-11-11,00:00:00,0,Whitechapel,3,0,0,32,813,3,0,11,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-13,2024-11-13,00:00:00,0,Old Street,12,0,0,20,919,2,0,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-14,2024-11-14,00:00:00,0,Piccadilly Circus,2,0,0,83,1730,7,1,11,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-11-15,2024-11-15,00:00:00,0,St Pancras,15,0,0,20,921,4,0,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-16,2024-11-16,00:00:00,0,Farringdon,14,0,1,64,2217,6,0,11,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-17,2024-11-17,00:00:00,0,Farringdon,12,0,1,48,1668,5,0,11,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-18,2024-11-18,00:00:00,0,Whitechapel,13,0,0,196,6223,14,1,11,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2024-11-19,2024-11-19,00:00:00,0,Borough,15,0,0,65,1359,6,0,11,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-20,2024-11-20,00:00:00,0,Paddington,6,0,0,35,1435,4,0,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-22,2024-11-22,00:00:00,0,Stratford,11,0,0,99,1697,9,0,11,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-23,2024-11-23,00:00:00,0,Old Street,13,0,1,90,3421,7,0,11,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-24,2024-11-24,00:00:00,0,King's Cross,13,0,1,57,767,6,0,11,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-25,2024-11-25,00:00:00,0,Elephant & Castle,16,0,0,88,3115,8,1,11,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2024-11-26,2024-11-26,00:00:00,0,Old Street,0,0,0,26,780,2,0,11,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-27,2024-11-27,00:00:00,0,Whitechapel,8,0,0,54,1364,4,0,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-28,2024-11-28,00:00:00,0,Liverpool Street,20,0,0,78,2420,6,0,11,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-29,2024-11-29,00:00:00,0,Covent Garden,23,0,0,93,2528,7,0,11,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30,2024-11-30,00:00:00,0,Borough,12,0,1,32,797,5,0,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-01,2024-12-01,00:00:00,0,St Pancras,4,0,1,43,539,5,0,12,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2024-12-02,2024-12-02,00:00:00,0,King's Cross,8,0,0,40,1128,3,0,12,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-12-03,2024-12-03,00:00:00,0,Angel,9,0,0,82,1030,6,0,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-12-04,2024-12-04,00:00:00,0,Vauxhall,2,0,0,20,175,3,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-12-05,2024-12-05,00:00:00,0,Whitechapel,3,0,0,30,754,5,1,12,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2024-12-06,2024-12-06,00:00:00,0,Stratford,3,0,0,46,527,4,0,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-07,2024-12-07,00:00:00,0,Paddington,8,0,1,48,2277,6,1,12,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2024-12-08,2024-12-08,00:00:00,0,Piccadilly Circus,5,0,1,85,1109,6,1,12,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-12-09,2024-12-09,00:00:00,0,Angel,6,0,0,37,965,5,0,12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-12-10,2024-12-10,00:00:00,0,Southwark,0,0,0,61,1288,7,0,12,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-12-11,2024-12-11,00:00:00,0,Covent Garden,0,0,0,32,384,5,0,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-12-12,2024-12-12,00:00:00,0,Southwark,8,0,0,78,928,6,0,12,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-12-13,2024-12-13,00:00:00,0,Piccadilly Circus,4,0,0,92,1774,7,1,12,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-12-15,2024-12-15,00:00:00,0,St Pancras,8,0,1,21,873,4,0,12,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-12-16,2024-12-16,00:00:00,0,Whitechapel,3,0,0,89,2024,7,0,12,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-12-17,2024-12-17,00:00:00,0,Piccadilly Circus,-1,0,0,20,451,3,0,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-12-18,2024-12-18,00:00:00,0,King's Cross,0,0,0,52,2462,6,0,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2024-12-19,2024-12-19,00:00:00,0,Holborn,-1,0,0,44,2025,5,0,12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-12-20,2024-12-20,00:00:00,0,Clapham Junction,5,0,0,66,1568,7,1,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-12-21,2024-12-21,00:00:00,0,St Pancras,5,0,1,52,1029,5,0,12,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-12-22,2024-12-22,00:00:00,0,Farringdon,6,0,1,42,1021,4,0,12,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-12-23,2024-12-23,00:00:00,0,King's Cross,9,0,0,87,2373,7,0,12,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
